timestamp,seed,task,robot_cfg,plan_success,planning_time_s,num_satisfying,execute_success,max_transport_tilt_deg,failure_reason,beaker_xy,flask_xy,poured,final_tilt_deg,final_xy,placed_upright,placed_in_goal,task_success,target_obj,goal_err_mm,aux_check,pour_peak_tilt_deg,pour_lip_err_mm,pour_start_lip_err_mm,pour_lip_height_mm
2026-09-13T12:02:49,0,move,fr5_vgc10,True,26.07,708,True,2.08,,0.5007;0.1977,0.5273;0.3632,False,0.00,0.1364;-0.5940,True,True,True,box,14.8,,,,,
2026-09-13T12:04:21,1,move,fr5_vgc10,True,25.51,706,True,2.29,,0.5228;0.1657,0.4366;0.3570,False,0.00,0.1569;-0.5947,True,True,True,box,8.7,,,,,
2026-09-13T12:05:51,2,move,fr5_vgc10,True,29.27,702,True,1.67,,0.4588;0.1303,0.4996;0.3379,False,0.00,0.1360;-0.6012,True,True,True,box,14.0,,,,,
2026-09-13T12:07:25,3,move,fr5_vgc10,True,26.08,723,True,2.33,,0.4879;0.1407,0.4452;0.3208,False,0.00,0.1497;-0.5817,True,True,True,box,18.3,,,,,
2026-09-13T12:08:55,4,move,fr5_vgc10,True,26.37,705,True,2.42,,0.5202;0.1422,0.4882;0.3719,False,0.00,0.1385;-0.5998,True,True,True,box,11.5,,,,,
2026-09-13T12:10:30,5,move,fr5_vgc10,True,28.13,679,True,2.19,,0.4808;0.1293,0.5337;0.3469,False,0.00,0.1510;-0.6098,True,True,True,box,9.9,,,,,
2026-09-13T12:12:05,6,move,fr5_vgc10,True,25.37,698,True,2.25,,0.5074;0.1577,0.4461;0.2868,False,0.00,0.1516;-0.6042,True,True,True,box,4.5,,,,,
2026-09-13T12:13:38,7,move,fr5_vgc10,True,26.78,693,True,1.45,,0.4405;0.2069,0.4806;0.3120,False,0.00,0.1624;-0.5918,True,True,True,box,14.8,,,,,
2026-09-13T12:15:07,8,move,fr5_vgc10,True,26.61,704,True,1.95,,0.4838;0.1620,0.4817;0.3058,False,0.00,0.1551;-0.5836,True,True,True,box,17.1,,,,,
2026-09-13T12:16:35,9,move,fr5_vgc10,True,25.51,672,True,1.70,,0.5260;0.2166,0.4776;0.3302,False,0.00,0.1426;-0.6034,True,True,True,box,8.2,,,,,
2026-09-13T12:18:04,10,move,fr5_vgc10,True,25.38,689,True,1.42,,0.5089;0.2089,0.5295;0.3642,False,0.00,0.1537;-0.6112,True,True,True,box,11.8,,,,,
2026-09-13T12:19:35,11,move,fr5_vgc10,True,26.74,712,True,2.19,,0.4470;0.1377,0.4960;0.3186,False,0.00,0.1530;-0.6095,True,True,True,box,10.0,,,,,
2026-09-13T12:21:07,12,move,fr5_vgc10,True,25.56,742,True,2.29,,0.5070;0.1363,0.5196;0.2819,False,0.00,0.1361;-0.6012,True,True,True,box,14.0,,,,,
2026-09-13T12:22:36,13,move,fr5_vgc10,True,25.30,685,True,1.44,,0.5014;0.1250,0.5323;0.3103,False,0.00,0.1419;-0.6049,True,True,True,box,9.4,,,,,
2026-09-13T12:24:05,14,move,fr5_vgc10,True,26.10,684,True,2.30,,0.5162;0.1964,0.4911;0.3563,False,0.00,0.1260;-0.5896,True,True,True,box,26.1,,,,,
