timestamp,seed,task,robot_cfg,plan_success,planning_time_s,num_satisfying,execute_success,max_transport_tilt_deg,failure_reason,beaker_xy,flask_xy,poured,final_tilt_deg,final_xy,placed_upright,placed_in_goal,task_success,target_obj,goal_err_mm,aux_check,pour_peak_tilt_deg,pour_lip_err_mm,pour_start_lip_err_mm,pour_lip_height_mm
2026-09-13T15:11:36,19,stir,fr5_dh3,True,44.48,729,True,4.33,,0.5181;0.1786,0.5255;0.3745,False,0.01,-0.1383;0.6402,True,True,True,flask,3.2,"magnet_in_vessel=True(dxy=3mm,z=0.1129,mouth=0.2124)",,,,
2026-09-13T15:13:49,20,stir,fr5_dh3,True,40.83,630,True,1.83,,0.4499;0.2234,0.4787;0.3457,False,0.02,-0.1656;0.5574,True,True,True,flask,2.0,"magnet_in_vessel=True(dxy=1mm,z=0.1129,mouth=0.2124)",,,,
2026-09-13T15:16:06,21,stir,fr5_dh3,True,44.83,680,True,4.33,,0.4823;0.1360,0.5014;0.3014,False,0.00,-0.0947;0.5828,True,True,True,flask,10.0,"magnet_in_vessel=True(dxy=13mm,z=0.1129,mouth=0.2124)",,,,
2026-09-13T15:18:37,22,stir,fr5_dh3,True,40.54,700,True,2.69,,0.5251;0.2085,0.4894;0.3424,False,0.01,-0.1592;0.6338,True,True,True,flask,8.6,"magnet_in_vessel=True(dxy=7mm,z=0.1129,mouth=0.2124)",,,,
2026-09-13T15:20:51,23,stir,fr5_dh3,True,38.84,776,True,5.31,,0.4602;0.1466,0.4809;0.3232,False,0.00,-0.1401;0.6202,True,True,True,flask,4.8,"magnet_in_vessel=True(dxy=5mm,z=0.1129,mouth=0.2124)",,,,
2026-09-13T15:22:56,24,stir,fr5_dh3,True,44.72,663,True,3.90,,0.5274;0.1334,0.5159;0.3529,False,0.01,-0.1595;0.5696,True,True,True,flask,3.3,"magnet_in_vessel=True(dxy=9mm,z=0.1129,mouth=0.2124)",,,,
2026-09-13T15:25:17,25,stir,fr5_dh3,True,91.88,593,True,3.66,,0.5391;0.2034,0.4564;0.3583,False,0.01,-0.1612;0.5847,True,True,True,flask,12.8,"magnet_in_vessel=True(dxy=14mm,z=0.1129,mouth=0.2124)",,,,
2026-09-13T15:28:18,26,stir,fr5_dh3,True,40.92,658,True,1.93,,0.5034;0.1417,0.4514;0.3323,False,0.00,-0.1652;0.6402,True,True,True,flask,1.1,"magnet_in_vessel=True(dxy=1mm,z=0.1129,mouth=0.2124)",,,,
2026-09-13T15:30:29,27,stir,fr5_dh3,True,47.00,777,True,2.64,,0.4410;0.1446,0.5282;0.3220,False,0.01,-0.1124;0.5895,True,True,True,flask,10.3,"magnet_in_vessel=True(dxy=3mm,z=0.1129,mouth=0.2124)",,,,
2026-09-13T15:32:46,28,stir,fr5_dh3,True,69.53,716,True,2.17,,0.5276;0.2198,0.5123;0.3146,False,0.01,-0.1527;0.5387,True,True,True,flask,19.8,"magnet_in_vessel=True(dxy=21mm,z=0.1129,mouth=0.2124)",,,,
2026-09-13T15:35:33,29,stir,fr5_dh3,True,85.74,660,True,2.09,,0.4794;0.1628,0.4576;0.3605,False,0.01,-0.1989;0.6419,True,True,True,flask,3.7,"magnet_in_vessel=True(dxy=3mm,z=0.1129,mouth=0.2124)",,,,
