timestamp,seed,task,robot_cfg,plan_success,planning_time_s,num_satisfying,execute_success,max_transport_tilt_deg,failure_reason,beaker_xy,flask_xy,poured,final_tilt_deg,final_xy,placed_upright,placed_in_goal,task_success,target_obj,goal_err_mm,aux_check,pour_peak_tilt_deg,pour_lip_err_mm,pour_start_lip_err_mm,pour_lip_height_mm
2026-09-12T05:11:15,10,transfer,fr5_ag95,True,59.30,459,True,3.66,,0.5089;0.2089,0.5295;0.3642,True,0.00,0.3588;-0.3623,True,True,True,beaker,15.1,,59.45,12.5,28.1,68.5
2026-09-12T05:13:33,11,transfer,fr5_ag95,True,61.56,588,True,6.09,,0.4470;0.1377,0.4960;0.3186,True,0.00,0.3567;-0.3397,True,True,True,beaker,12.3,,60.09,14.5,26.8,74.9
2026-09-12T05:15:55,12,transfer,fr5_ag95,True,120.18,590,True,1.47,,0.5070;0.1363,0.5196;0.2819,True,0.00,0.3609;-0.3540,True,True,True,beaker,11.6,,59.24,10.7,38.7,61.3
2026-09-12T05:19:18,13,transfer,fr5_ag95,True,58.86,502,True,3.53,,0.5014;0.1250,0.5323;0.3103,True,0.00,0.3360;-0.3630,True,True,True,beaker,19.1,,61.72,29.6,15.1,56.6
2026-09-12T05:21:46,14,transfer,fr5_ag95,True,59.08,419,True,2.93,,0.5162;0.1964,0.4911;0.3563,True,0.00,0.3410;-0.3329,True,True,True,beaker,19.3,,40.54,9.5,37.4,152.2
2026-09-12T05:24:04,15,transfer,fr5_ag95,True,120.12,337,True,3.75,,0.5119;0.1593,0.5314;0.3598,True,0.00,0.3581;-0.3374,True,True,True,beaker,15.0,,59.45,23.3,1.9,72.5
2026-09-12T05:27:23,16,transfer,fr5_ag95,True,60.82,333,True,3.71,,0.5275;0.2102,0.5030;0.3775,True,0.00,0.3465;-0.3598,True,True,True,beaker,10.4,,53.93,21.5,22.7,83.8
2026-09-12T05:29:46,17,transfer,fr5_ag95,True,59.19,443,True,8.23,,0.4828;0.1859,0.4354;0.3071,True,0.00,0.3598;-0.3400,True,True,True,beaker,14.0,,54.39,18.0,56.9,84.0
2026-09-12T05:32:04,18,transfer,fr5_ag95,True,64.34,424,True,1.97,,0.5044;0.1824,0.4461;0.3130,True,0.00,0.3606;-0.3604,True,True,True,beaker,14.8,,48.51,34.0,42.3,157.8
2026-09-12T05:34:36,19,transfer,fr5_ag95,True,64.10,390,True,1.63,,0.5181;0.1786,0.5255;0.3745,True,0.00,0.3425;-0.3393,True,True,True,beaker,13.1,,60.43,11.7,23.1,54.4
2026-09-12T05:37:10,20,transfer,fr5_ag95,False,183.92,0,False,,plan_no_satisfying,0.4499;0.2234,0.4787;0.3457,False,,,False,False,False,,,,,,,
2026-09-12T05:40:52,21,transfer,fr5_ag95,True,67.20,530,True,4.91,,0.4823;0.1360,0.5014;0.3014,True,0.00,0.3381;-0.3449,True,True,True,beaker,13.0,,59.83,10.3,18.1,66.0
2026-09-12T05:43:23,22,transfer,fr5_ag95,False,182.05,0,False,,plan_no_satisfying,0.5251;0.2085,0.4894;0.3424,False,,,False,False,False,,,,,,,
2026-09-12T05:47:04,23,transfer,fr5_ag95,True,58.94,462,True,6.03,,0.4602;0.1466,0.4809;0.3232,True,0.00,0.3455;-0.3414,True,True,True,beaker,9.7,,55.12,8.7,47.7,83.4
2026-09-12T05:49:24,24,transfer,fr5_ag95,True,129.40,372,True,2.77,,0.5274;0.1334,0.5159;0.3529,True,0.00,0.3602;-0.3570,True,True,True,beaker,12.3,,59.65,16.5,29.5,59.4
2026-09-12T05:52:52,25,transfer,fr5_ag95,True,66.81,436,True,6.08,,0.5391;0.2034,0.4564;0.3583,True,0.00,0.3399;-0.3376,True,True,True,beaker,16.0,,55.12,17.6,55.0,90.6
2026-09-12T05:55:15,26,transfer,fr5_ag95,True,119.65,499,True,3.49,,0.5034;0.1417,0.4514;0.3323,True,0.00,0.3605;-0.3564,True,True,True,beaker,12.3,,58.57,5.2,28.8,75.2
2026-09-12T05:58:33,27,transfer,fr5_ag95,True,69.65,424,True,3.14,,0.4410;0.1446,0.5282;0.3220,True,0.00,0.3551;-0.3608,True,True,True,beaker,11.9,,58.80,10.6,19.4,74.9
2026-09-12T06:01:01,28,transfer,fr5_ag95,True,58.95,265,True,4.25,,0.5276;0.2198,0.5123;0.3146,True,0.00,0.3571;-0.3572,True,True,True,beaker,10.1,,53.31,6.1,31.4,102.2
2026-09-12T06:03:12,29,transfer,fr5_ag95,True,121.66,461,True,2.61,,0.4794;0.1628,0.4576;0.3605,True,0.00,0.3604;-0.3412,True,True,True,beaker,13.7,,60.50,14.2,9.7,54.9
