trial,success,planning_time_sec,source_obj_x,source_obj_y,pour_target_x,pour_target_y,goal_surface_x,goal_surface_y
1,1,33.51211547199637,0.42379937946025936,-0.5224881692550664,0.29626026142919176,-0.304468188036295,0.4577649249574044,0.1943694361652024
2,1,37.309776473994134,0.3789108989061055,0.3231089390166022,0.5359412012890628,0.2595575905342439,0.43059776074944767,-0.23783495450766984
3,0,120.00971706199925,0.2614931806565448,-0.13177180971324015,0.44628494218393233,0.00028858121183450436,0.4916739708469574,0.33682020522344025
4,1,0.8452807260036934,0.22522642380725527,0.3979407982248474,0.214805791546977,-0.5293843097557898,0.5224068520758444,0.3983210149732731
5,1,74.90948429599666,0.3165740178725962,-0.3650540211497448,0.37866914958975195,-0.42457069617759224,0.3784832218130402,0.4465150047380555
6,0,0.7828432020032778,0.5348275594840418,-0.018760700007038555,0.4816408539755066,0.20348992531524435,0.3041018550004098,-0.4697296719441197
7,0,0.36279159100377,0.4514270097893532,0.2576197302850015,0.5012720780140139,0.5229115407063682,0.24576815304333527,-0.14240578214467964
8,1,0.3667659300044761,0.374565897939179,-0.21060546974012778,0.20811170437572288,0.48975608447616104,0.37690556205832004,0.513355293607723
9,0,122.72257464600261,0.2753005478841844,-0.1618154022580091,0.21768914161976216,-0.005616376122306033,0.5088188167288704,0.16968604057857883
10,1,2.731243724003434,0.36470539867886853,0.040359824217819695,0.49651032788771376,-0.07597945371770543,0.5088595058215075,0.25025886969533107
11,1,10.30677743099659,0.30768724179911755,0.43864381460738644,0.5052346899421161,0.14218652866268056,0.4089183655836178,-0.2579165193157066
12,0,39.71562172599806,0.3482940846725189,0.2204233659068935,0.389407226427967,-0.48371880555122304,0.512976455868458,0.5347509728905047
13,1,2.69573355600005,0.36522492029597764,-0.2342002224195479,0.262993464388998,-0.40102824686161853,0.4245337500603248,0.25221844919375247
14,1,2.29194371199992,0.2053667971799725,0.48087573952247253,0.5367271446400608,-0.4209521806123321,0.5498502024562342,-0.023187036023397667
15,1,0.8897629889979726,0.23451288104791804,0.5294503025312345,0.36432164770789544,0.37370429972005337,0.5200156746141212,-0.14222458642561575
16,1,1.600388598999416,0.45885793173095923,-0.04308810170697419,0.45647028295875663,-0.1626062148348073,0.24898548500321607,0.05120096159836607
17,1,0.5306683539965888,0.5268663023843003,0.4540266002083164,0.43074951969645203,-0.5326950564438584,0.38627436975445784,-0.09752764096084188
18,1,7.54621009100083,0.3507006230366133,0.483683104073634,0.2627433943558912,0.4598537289049125,0.38353489042903577,-0.284934284455141
19,0,0.43199620000086725,0.2296448309249829,0.44124964934207644,0.5168226510096756,0.525990370415276,0.4001861507623389,-0.36345878426844197
20,0,34.08321852500376,0.5409788817766124,-0.40026308126390875,0.3122328043812807,0.49200681421772785,0.2702980210457251,-0.20439839068501453
21,0,0.3529094769983203,0.2848485038732006,-0.13633916744343821,0.4857730804015196,-0.11777135728659416,0.23986073826419935,0.07023555949166449
22,1,1.1232202829996822,0.34319955658571555,-0.000766463182143684,0.42166761387878227,-0.2837767155621213,0.43053203898631137,0.23676003042936877
23,1,1.8380755030011642,0.47617686712702206,-0.46863835085948274,0.5467452150529388,-0.022841830250111106,0.34028178406528076,0.007273907332459917
24,1,9.783275174995651,0.336896959037126,0.2995764557086753,0.40600648478905155,0.0005123597817080494,0.32073858565983143,-0.5229810816716538
25,1,2.60468613300327,0.43964383469599533,-0.09280652119847688,0.493962130735428,-0.012430536866345765,0.2289347190252634,-0.5160532237926948
26,1,10.49121517399908,0.3581971028926275,0.1469905396853275,0.5080437784575633,-0.4475957375531209,0.3804647152306947,-0.24395174336303793
27,1,3.8040861539993784,0.41115587028947054,-0.313477131578943,0.49980064492469867,-0.38684382289399066,0.4489050893997891,0.515240004594006
28,1,9.215633206003986,0.4159420075716427,0.16200624052148815,0.37461206349877474,0.421056431574803,0.3676608254860541,-0.45350629383509183
29,1,4.796876487998816,0.36729614585816284,-0.18509260706837627,0.414947168681864,0.3370899546410032,0.31926566549337043,-0.3547941400806692
30,0,120.00834077000036,0.5330817460019422,-0.4683795580566748,0.25953682110291676,-0.13699632751200402,0.45619477984496093,0.05175088447345455
