timestamp,seed,planner,robot,plan_success,planning_time_s,failure_reason,beaker_xy,flask_xy,max_time_s
2026-09-11T18:50:50,0,pddlstream,fr5_ag95,1,0.4127007130300626,,0.5007;0.1977,0.5273;0.3632,180.0
2026-09-11T18:50:52,1,pddlstream,fr5_ag95,1,2.508468564017676,,0.5228;0.1657,0.4366;0.3570,180.0
2026-09-11T18:50:59,2,pddlstream,fr5_ag95,0,6.98640710208565,no_plan_within_budget,0.4588;0.1303,0.4996;0.3379,180.0
2026-09-11T18:51:01,3,pddlstream,fr5_ag95,1,1.9419029289856553,,0.4879;0.1407,0.4452;0.3208,180.0
2026-09-11T18:51:04,4,pddlstream,fr5_ag95,1,2.2750159109709784,,0.5202;0.1422,0.4882;0.3719,180.0
2026-09-11T18:51:12,5,pddlstream,fr5_ag95,1,7.729918490047567,,0.4808;0.1293,0.5337;0.3469,180.0
2026-09-11T18:51:12,6,pddlstream,fr5_ag95,1,0.5096779599552974,,0.5074;0.1577,0.4461;0.2868,180.0
2026-09-11T18:51:17,7,pddlstream,fr5_ag95,1,5.246359360986389,,0.4405;0.2069,0.4806;0.3120,180.0
2026-09-11T18:51:26,8,pddlstream,fr5_ag95,1,8.37642279395368,,0.4838;0.1620,0.4817;0.3058,180.0
2026-09-11T18:51:35,9,pddlstream,fr5_ag95,0,9.229194300016388,no_plan_within_budget,0.5260;0.2166,0.4776;0.3302,180.0
2026-09-11T18:51:36,10,pddlstream,fr5_ag95,1,0.3723597729112953,,0.5089;0.2089,0.5295;0.3642,180.0
2026-09-11T18:54:42,11,pddlstream,fr5_ag95,0,185.84817499807104,no_plan_within_budget,0.4470;0.1377,0.4960;0.3186,180.0
2026-09-11T18:54:47,12,pddlstream,fr5_ag95,0,5.025252493098378,no_plan_within_budget,0.5070;0.1363,0.5196;0.2819,180.0
2026-09-11T18:54:54,13,pddlstream,fr5_ag95,1,7.142293130978942,,0.5014;0.1250,0.5323;0.3103,180.0
2026-09-11T18:54:55,14,pddlstream,fr5_ag95,1,0.6970712559996173,,0.5162;0.1964,0.4911;0.3563,180.0
2026-09-11T18:55:00,15,pddlstream,fr5_ag95,0,4.711200158926658,no_plan_within_budget,0.5119;0.1593,0.5314;0.3598,180.0
2026-09-11T18:55:00,16,pddlstream,fr5_ag95,0,0.7204774890560657,no_plan_within_budget,0.5275;0.2102,0.5030;0.3775,180.0
2026-09-11T18:55:01,17,pddlstream,fr5_ag95,1,0.5957848379621282,,0.4828;0.1859,0.4354;0.3071,180.0
2026-09-11T18:55:04,18,pddlstream,fr5_ag95,1,3.187977584078908,,0.5044;0.1824,0.4461;0.3130,180.0
2026-09-11T18:55:05,19,pddlstream,fr5_ag95,0,0.8411716449772939,no_plan_within_budget,0.5181;0.1786,0.5255;0.3745,180.0
2026-09-11T18:55:17,20,pddlstream,fr5_ag95,1,11.430186989950016,,0.4499;0.2234,0.4787;0.3457,180.0
2026-09-11T18:58:18,21,pddlstream,fr5_ag95,0,180.71628735400736,no_plan_within_budget,0.4823;0.1360,0.5014;0.3014,180.0
2026-09-11T18:58:23,22,pddlstream,fr5_ag95,0,4.9422981889219955,no_plan_within_budget,0.5252;0.2084,0.4894;0.3424,180.0
2026-09-11T18:58:24,23,pddlstream,fr5_ag95,1,1.1642865630565211,,0.4602;0.1466,0.4809;0.3232,180.0
2026-09-11T19:01:25,24,pddlstream,fr5_ag95,0,180.64426154003013,no_plan_within_budget,0.5274;0.1334,0.5159;0.3529,180.0
2026-09-11T19:04:25,25,pddlstream,fr5_ag95,0,180.5877344190376,no_plan_within_budget,0.5391;0.2034,0.4564;0.3583,180.0
2026-09-11T19:04:26,26,pddlstream,fr5_ag95,1,0.9144772560102865,,0.5034;0.1417,0.4514;0.3323,180.0
2026-09-11T19:04:44,27,pddlstream,fr5_ag95,1,17.66069999698084,,0.4410;0.1446,0.5282;0.3220,180.0
2026-09-11T19:04:46,28,pddlstream,fr5_ag95,1,1.6000698859570548,,0.5276;0.2198,0.5123;0.3146,180.0
2026-09-11T19:04:48,29,pddlstream,fr5_ag95,1,1.939676046022214,,0.4794;0.1628,0.4577;0.3605,180.0
