timestamp,seed,task,planner,robot,plan_success,planning_time_s,failure_reason,beaker_xy,flask_xy,max_time_s,planner_seed
2026-09-13T11:56:07,5,move,pddlstream,fr5_vgc10_pb,1,0.11933647003024817,,0.4808;0.1293,0.5337;0.3469,180.0,1
2026-09-13T11:56:07,6,move,pddlstream,fr5_vgc10_pb,1,0.14510442898608744,,0.5074;0.1577,0.4461;0.2868,180.0,1
2026-09-13T11:56:08,7,move,pddlstream,fr5_vgc10_pb,1,0.7488135909661651,,0.4405;0.2069,0.4806;0.3120,180.0,1
2026-09-13T11:56:08,8,move,pddlstream,fr5_vgc10_pb,1,0.07516661705449224,,0.4838;0.1620,0.4817;0.3058,180.0,1
2026-09-13T11:56:08,9,move,pddlstream,fr5_vgc10_pb,1,0.29511931096203625,,0.5260;0.2166,0.4776;0.3302,180.0,1
2026-09-13T11:56:09,10,move,pddlstream,fr5_vgc10_pb,1,0.1978144240565598,,0.5089;0.2089,0.5295;0.3642,180.0,1
2026-09-13T11:56:09,11,move,pddlstream,fr5_vgc10_pb,1,0.07579629099927843,,0.4470;0.1377,0.4960;0.3186,180.0,1
2026-09-13T11:56:09,12,move,pddlstream,fr5_vgc10_pb,1,0.0974072190001607,,0.5070;0.1363,0.5196;0.2819,180.0,1
2026-09-13T11:56:09,13,move,pddlstream,fr5_vgc10_pb,1,0.1462041661143303,,0.5014;0.1250,0.5323;0.3103,180.0,1
2026-09-13T11:56:09,14,move,pddlstream,fr5_vgc10_pb,1,0.12307766289450228,,0.5162;0.1964,0.4911;0.3563,180.0,1
2026-09-13T11:56:10,15,move,pddlstream,fr5_vgc10_pb,1,0.25484859803691506,,0.5119;0.1593,0.5314;0.3598,180.0,1
2026-09-13T11:56:10,16,move,pddlstream,fr5_vgc10_pb,1,0.12237654882483184,,0.5275;0.2102,0.5030;0.3775,180.0,1
2026-09-13T11:56:10,17,move,pddlstream,fr5_vgc10_pb,1,0.10595883196219802,,0.4828;0.1859,0.4354;0.3071,180.0,1
2026-09-13T11:56:10,18,move,pddlstream,fr5_vgc10_pb,1,0.09043038100935519,,0.5044;0.1824,0.4461;0.3130,180.0,1
2026-09-13T11:56:11,19,move,pddlstream,fr5_vgc10_pb,1,0.34665299695916474,,0.5181;0.1786,0.5255;0.3745,180.0,1
2026-09-13T11:56:11,20,move,pddlstream,fr5_vgc10_pb,1,0.14959539799019694,,0.4499;0.2234,0.4787;0.3457,180.0,1
2026-09-13T11:56:11,21,move,pddlstream,fr5_vgc10_pb,1,0.07710837200284004,,0.4823;0.1360,0.5014;0.3014,180.0,1
2026-09-13T11:56:11,22,move,pddlstream,fr5_vgc10_pb,1,0.10276004392653704,,0.5252;0.2084,0.4894;0.3424,180.0,1
2026-09-13T11:56:11,23,move,pddlstream,fr5_vgc10_pb,1,0.24652666808106005,,0.4602;0.1466,0.4809;0.3232,180.0,1
2026-09-13T11:56:12,24,move,pddlstream,fr5_vgc10_pb,1,0.10055833496153355,,0.5274;0.1334,0.5159;0.3529,180.0,1
2026-09-13T11:56:12,25,move,pddlstream,fr5_vgc10_pb,1,0.08900841418653727,,0.5391;0.2034,0.4564;0.3583,180.0,1
2026-09-13T11:56:12,26,move,pddlstream,fr5_vgc10_pb,1,0.14160477695986629,,0.5034;0.1417,0.4514;0.3323,180.0,1
